,Country_Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country.Code,Country.GDP,Country.Population,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
56,Spain_1993,10.2,8.5,1.32,81.19,73.81,77.41,0.329961302509666,180296.0,0.461351558736282,13792156.0,35.2921455214423,302790.0,60.6259010091302,0.389093355656949,30.4360884190293,499440.0,9528623,-0.0056774692690717,505990.0,78.2230998718565,75.61,0.438471192757844,ESP,799270000000.0,39533728,34.23,20.39,9.914,82.449,14.172,130.039,1.838,2.797,241.209,1.78,0.97,0.35,1.41,0.79,1.06
57,Spain_1994,9.8,8.7,1.27,81.26,74.01,77.5465853658537,0.310911158332986,257261.0,0.65632916113775,14253470.0,36.3637240327997,300330.0,60.1333493512734,0.382297253849255,29.9975973089861,499440.0,9526159,-0.0258622745065667,505990.0,78.4666826846068,75.692,0.419304823530046,ESP,827807000000.0,39660080,34.65,21.0,11.499,82.941,15.21,138.902,2.089,3.047,253.688,1.94,0.97,0.37,1.5,0.88,1.1
58,Spain_1995,9.4,8.6,1.2,81.62,74.36,77.9014634146342,0.269014245001208,411930.0,1.04784233459058,14685406.0,37.3558374176452,301830.0,60.4336857280154,0.37679125675306,29.6452026269422,499440.0,9519599,-0.0688867333021252,505990.0,78.6780534198302,75.774,0.377287204034486,ESP,865579000000.0,39787416,35.03,20.7,12.365,85.879,18.878,145.223,1.863,3.25,267.458,1.97,0.97,0.45,1.56,0.79,1.14
59,Spain_1999,9.2,9.1,1.16,82.2,75.3,78.6658536585366,0.349783060474679,6437444.0,16.2030037698016,16288605.0,40.9983105437204,299580.0,59.9831811629025,0.344501971093052,27.3986865289124,499440.0,9493345,0.0114507819550159,505990.0,79.5312910459715,76.1,0.456276487316092,ESP,1044700000000.0,40454472,38.53,23.7,14.432,83.531,32.501,163.251,1.994,3.831,299.54,2.11,0.96,0.7,1.62,0.89,1.22
60,Spain_2000,9.5,9.3,1.19,82.2,75.4,78.7170731707317,0.515171909113277,15003708.0,37.5612058793694,16480426.0,41.2581125922814,297780.0,59.6227775108121,0.337196554408742,26.9561909338459,499440.0,9510038,0.175684553572253,505990.0,79.942071119654,76.181,0.621554081218195,ESP,1108750000000.0,40824748,39.22,23.84,14.728,88.321,37.151,164.907,2.133,4.145,311.385,2.05,0.98,0.78,1.6,0.79,1.23
61,Spain_2003,10.1,8.8,1.25,83.0,76.3,79.5682926829268,1.64397683337414,33530997.0,81.0970795326103,17640745.0,42.6653851145404,294190.0,58.9511862776531,0.311574090455396,25.8676659185636,499040.0,9722744,0.837593850711622,505320.0,83.0225192369349,76.533,1.89254302850064,ESP,1254540000000.0,42596452,40.17,24.02,16.038,84.293,51.271,179.717,1.9,4.482,337.701,1.89,0.82,1.01,1.69,0.66,1.23
62,Spain_2004,10.4,9.1,1.3,83.0,76.4,79.619512195122,1.80845446818345,37219839.0,88.5852043885138,17759164.0,42.2677586732478,291530.0,58.3982692654394,0.308550050613159,26.0751988141263,499210.0,9796815,0.758944969390901,505370.0,84.5088139260031,76.778,2.12806716477212,ESP,1307500000000.0,43308344,39.86,23.3,16.292,87.397,58.846,185.141,2.234,4.702,354.612,1.8,0.8,1.12,1.68,0.72,1.24
63,Spain_2005,10.6,8.6,1.31,83.2,76.7,79.8707317073171,1.7254663034483,38622582.0,90.4291964601233,17934477.0,41.9909871391447,290710.0,58.2375095156056,0.303458176765029,26.0927921791738,499180.0,9862593,0.669178293274754,505370.0,85.9848050803317,77.022,2.04276209944672,ESP,1365020000000.0,44019116,39.6,21.95,16.792,87.766,68.908,189.185,2.297,4.733,369.681,1.75,0.76,1.28,1.7,0.69,1.25
64,Spain_2006,10.6,8.8,1.33,83.5,77.0,80.1707317073171,1.68934904712031,42694115.0,98.4019305847169,19460832.0,44.8535691531453,291640.0,58.4343505179427,0.295809088713061,25.8730890220201,499090.0,9925418,0.634982577009499,505370.0,87.4654972049129,77.263,2.00175761706271,ESP,1434220000000.0,44728564,39.35,22.31,16.745,77.952,74.005,184.585,2.416,5.0,360.703,1.6,0.64,1.34,1.65,0.72,1.18
65,Spain_2011,10.4,8.2,1.37,84.7,78.7,81.6268292682927,0.460408305051304,51389417.0,111.275766998416,20181424.0,43.6997258544545,275450.0,55.2225340817963,0.268974551911434,25.1162790697674,498800.0,10041047,-0.610014047890767,505600.0,93.3779009623095,78.442,0.756607893274885,ESP,1495440000000.0,47084244,38.44,19.65,9.523,54.215,68.042,147.002,2.739,3.209,284.73,0.71,0.37,1.07,1.3,0.77,0.83
66,Spain_2013,9.7,8.6,1.32,85.4,79.5,82.3780487804878,0.0397138261213016,50665099.0,108.364017518641,19574626.0,41.8667910781115,269600.0,54.0497193263833,0.265176749713181,24.85966319166,498800.0,9865691,-1.03985377027234,505600.0,93.747522052927,78.902,0.330370601174519,ESP,1429210000000.0,46930556,37.19,19.57,7.642,49.191,59.063,130.195,3.834,2.801,252.726,0.53,0.33,0.9,1.12,1.04,0.72
67,Oman_1994,32.357,4.642,6.098,70.956,67.033,68.9466585365854,3.90751988847401,5616.0,0.274767211112807,147784.0,7.23044827761665,10720.0,3.46365105008078,0.0141884777818223,0.0936995153473344,309500.0,591835,-1.46096964451939,309500.0,6.60391599353796,71.044,6.18104804837086,OMN,29594624000.0,2148416,9.93,0.4,0.486,0.0,8.416,5.276,0.876,0.0,15.054,0.08,0.0,0.2,0.06,0.37,0.07
68,Oman_1995,30.74,4.414,5.72,71.496,67.548,69.4738536585366,3.14649190760403,6751.0,0.320066981281463,157840.0,7.48324282705763,10720.0,3.46365105008078,0.0137489889752073,0.0936995153473344,309500.0,597170,0.897395015671046,309500.0,6.8150113085622,71.688,4.04885957448079,OMN,32979269632.0,2204267,10.55,0.42,0.473,0.0,6.876,7.678,0.692,0.0,15.719,0.08,0.0,0.16,0.08,0.29,0.07
69,Oman_1997,28.037,4.026,4.982,72.538,68.541,70.490756097561,0.988231839767157,15000.0,0.689338868877637,197687.0,9.08488886478756,10710.0,3.46042003231018,0.0128676588857159,0.0904684975767367,309500.0,616917,1.05872481432322,309500.0,7.03068820678514,71.649,0.960351998974075,OMN,40761249792.0,2249759,11.44,0.43,0.5,0.0,7.497,5.518,1.733,0.0,15.248,0.08,0.0,0.17,0.06,0.71,0.06
70,Oman_1999,25.805,3.721,4.298,73.523,69.479,71.4516829268293,-0.302976323417583,98000.0,4.51376814431162,219956.0,10.1309223056143,10710.0,3.46042003231018,0.0142782461707816,0.10016155088853,309500.0,616407,-0.232530169615749,309500.0,7.01497576736672,71.609,-0.330892558371036,OMN,47475470336.0,2254898,11.51,0.48,0.474,0.0,9.754,7.738,2.59,0.001,20.557,0.07,0.0,0.21,0.08,1.16,0.08
71,Oman_2000,24.81,3.595,3.992,73.994,69.926,71.9103902439025,0.0530457333877822,121000.0,5.57016637304371,220373.0,10.1447460671633,10710.0,3.46042003231018,0.0142706741788723,0.10016155088853,309500.0,617168,0.123381245005564,309500.0,7.01869789983845,71.589,0.0251459317490779,OMN,53667835904.0,2267973,12.62,0.48,0.479,0.0,11.029,8.163,1.865,3.55e-15,21.536,0.07,0.0,0.23,0.08,0.69,0.09
72,Oman_2002,23.144,3.386,3.488,74.902,70.779,72.7902195121951,2.09820946044964,323000.0,14.4259219972979,230507.0,10.2949721418921,11736.0,3.79192245557351,0.0138453121336296,0.10016155088853,309500.0,637025,2.16847002557432,309500.0,7.2343295638126,71.549,2.07028451047526,OMN,62001954816.0,2334860,13.32,0.51,0.631,0.0,15.314,6.226,3.064,0.0,25.235,0.08,0.0,0.31,0.06,1.07,0.1
73,Oman_2005,21.741,3.149,3.029,76.186,71.963,74.023,3.08609356472496,806280.0,32.7223893172121,242745.0,9.85165996280034,17720.0,5.72536348949919,0.0117694757429076,0.0936995153473344,309500.0,694183,1.96374395454063,309500.0,7.9612310177706,71.827,3.52977989980854,OMN,74672898048.0,2511254,13.51,0.61,0.936,0.0,18.892,6.87,2.77,0.0,29.467,0.1,0.0,0.35,0.06,0.83,0.1
74,Oman_2008,21.576,2.971,2.887,77.321,73.025,75.1206097560976,0.578929636137847,2500000.0,97.286144624026,294921.0,11.476690823465,17650.0,5.70274636510501,0.0108960481978909,0.0904684975767367,309500.0,680287,-1.51430293847206,309500.0,8.30287237479806,73.527,1.34344494226908,OMN,110108000000.0,2750956,13.72,0.73,1.429,0.0,28.692,9.289,2.701,0.0,42.11,0.13,0.0,0.49,0.08,0.75,0.13
75,Oman_2009,21.675,2.924,2.886,77.65,73.349,75.4470487804878,0.921284576495966,3219349.0,124.130343166419,301010.0,11.6062205733282,17670.0,5.7092084006462,0.0115672774060612,0.0969305331179321,309500.0,672241,-1.1897860769088,309500.0,8.37971890145396,74.08,1.67058316161744,OMN,124504000000.0,2876186,14.25,0.73,1.438,0.0,28.729,7.709,2.777,0.001,40.654,0.12,0.0,0.5,0.07,0.76,0.13
76,Oman_2012,21.655,2.804,2.899,78.501,74.249,76.3231463414634,7.62288776532252,4809248.0,158.995283614577,287323.0,9.49899066839374,17705.0,5.7205169628433,0.0105793027842741,0.103392568659128,309500.0,735292,5.46594516425202,309500.0,9.773098546042,75.691,8.32560140842265,OMN,150612000000.0,3498031,16.68,0.86,2.121,0.0,41.637,12.715,2.495,0.0,58.968,0.15,0.0,0.64,0.11,0.68,0.17
77,Tanzania_1992,43.683,15.086,6.148,51.712,48.651,50.1441707317073,3.2907350807427,0.0,0.0,76369.0,0.289964048467497,340030.0,38.3867690223527,0.341833247568107,10.1636938360804,885800.0,21278515,2.89050765353702,947300.0,29.7329002032061,19.208,4.99191915517997,TZA,23885627392.0,26961204,25.06,19.54,0.221,0.011,0.0,1.946,0.0,0.0,2.178,0.04,0.0,0.0,0.02,0.0,0.01
78,Tanzania_1993,43.331,15.19,6.081,51.317,48.401,49.8234390243903,3.35531663471374,0.0,0.0,81306.0,0.29852292723712,338000.0,38.1575976518401,0.323100602623011,9.93452246556785,885800.0,21915255,2.94850914650695,947300.0,30.7474587943102,19.536,5.0485241084919,TZA,24817405952.0,27887204,25.51,19.65,0.221,0.264,0.0,1.941,0.0,0.0,2.426,0.04,0.0,0.0,0.02,0.0,0.01
79,Tanzania_1997,42.111,15.227,5.828,50.2,48.113,49.1310487804878,2.75407896071722,9038.0,0.0293627907295581,92760.0,0.301360087195598,340000.0,38.3833822533303,0.292393357563646,10.160307067058,885800.0,24351032,2.31893673631428,947300.0,34.7487615714608,20.888,4.41953606470312,TZA,31408193536.0,31192854,24.92,17.14,0.252,0.073,0.0,2.499,0.0,0.0,2.824,0.04,0.0,0.0,0.03,0.0,0.01
80,Tanzania_2000,41.714,14.718,5.711,50.337,48.877,49.5891951219512,2.45510346965216,50950.0,0.153542046246262,149611.0,0.450865143885171,340000.0,38.3833822533303,0.262181708016188,9.82163016482276,885800.0,25900400,1.99876600891249,947300.0,37.4611571460826,21.947,4.09512018690544,TZA,38757965824.0,33499176,26.32,17.38,0.337,0.209,0.0,2.026,0.0,0.0,2.572,0.05,0.0,0.0,0.02,0.0,0.01
81,Tanzania_2001,41.691,14.44,5.689,50.643,49.332,49.971512195122,2.49231376008661,110518.0,0.324856956885305,173591.0,0.510253931510496,340000.0,38.3833822533303,0.252788670552636,9.70873786407767,885800.0,26430876,2.0274459619634,947300.0,38.4065387220592,22.309,4.12829210298908,TZA,42179645440.0,34385848,28.47,19.8,0.362,0.205,0.0,2.473,0.0,0.001,3.041,0.05,0.0,0.0,0.02,0.0,0.01
82,Tanzania_2002,41.716,14.1,5.675,51.115,49.908,50.4967804878049,2.53913212245075,275560.0,0.789674328975987,177802.0,0.509528505735914,341000.0,38.4962745540754,0.244444840548888,9.62971325355611,885800.0,26983215,2.06821338015053,947300.0,39.3942176563558,22.674,4.16200910583277,TZA,46307549184.0,35334788,31.33,21.99,0.412,0.209,0.0,2.865,0.0,0.0,3.486,0.05,0.0,0.0,0.03,0.0,0.01
83,Tanzania_2004,41.831,13.248,5.659,52.528,51.393,51.9466585365854,2.63035459375547,1298000.0,3.53093214894952,147006.0,0.399898468018854,342700.0,38.6881914653421,0.232312484992518,9.64100248363062,885800.0,28081231,1.89084097518945,947300.0,41.500147888914,23.611,5.06108618340207,TZA,55646048256.0,37379764,34.51,24.83,0.51,0.172,0.245,3.294,0.011,0.0,4.232,0.06,0.0,0.0,0.03,0.0,0.01
84,Tanzania_2005,41.876,12.754,5.651,53.438,52.272,52.8407804878049,2.6953525089778,1942000.0,5.14230862489345,148360.0,0.39284907702842,351600.0,39.6929329419734,0.251554747355756,10.7247685707835,885800.0,28617289,1.89096284444069,947300.0,42.633934296681,24.223,5.25434343383312,TZA,60800811008.0,38450324,37.5,27.22,0.541,0.081,0.678,4.056,0.004,0.0,5.359,0.06,0.0,0.01,0.04,0.0,0.02
85,Tanzania_2012,40.17,9.18,5.359,61.307,58.901,60.0746585365854,3.02510355658329,25666455.0,55.3698039118312,161063.0,0.347458452187935,373000.0,42.1088281779183,0.250244813854209,13.0955068864303,885800.0,33005407,2.06904043421045,947300.0,52.3307823436442,28.798,5.4289323327679,TZA,108489000000.0,47053032,42.47,29.07,0.987,0.209,1.858,6.004,0.004,0.0,9.062,0.07,0.0,0.03,0.05,0.0,0.03
86,Tanzania_2013,39.664,8.823,5.287,62.172,59.584,60.8464390243903,3.03514840183491,27219283.0,56.9642384284471,176367.0,0.369099062562005,406500.0,45.8907202528788,0.303454524210826,16.3693836080379,885800.0,33690435,2.05425726487494,947300.0,53.9434488597878,29.493,5.41984880156869,TZA,116367000000.0,48483132,43.46,28.99,0.913,0.227,1.868,6.897,0.004,0.0,9.909,0.06,0.0,0.03,0.06,0.0,0.03
87,Gabon_1992,36.744,10.893,5.343,62.974,59.894,61.3964390243902,2.692475548394,0.0,0.0,26288.0,2.70302784772641,51570.0,20.0139713587146,0.303329737933389,1.14487522800481,257670.0,287269,-1.67593106461653,267670.0,3.77435867582567,70.462,4.58206402927508,GAB,7946244608.0,1002573,6.35,0.36,0.047,0.0,0.198,1.037,3.635,0.0,4.917,0.01,0.0,0.0,0.01,1.53,0.02
88,Gabon_1993,36.401,10.818,5.259,62.969,59.93,61.4124390243902,2.66674082573781,280.0,0.0280329948349207,27630.0,2.7662558831745,51600.0,20.0256141576435,0.295347624153629,1.14487522800481,257670.0,282177,-1.78845253981753,267670.0,3.87636511817441,71.749,4.47690736432057,GAB,8684691456.0,1029769,6.54,0.36,0.054,0.0,0.205,1.081,3.635,0.0,4.975,0.01,0.0,0.01,0.01,1.56,0.02
89,Gabon_1994,36.029,10.77,5.17,62.894,59.898,61.3594634146342,2.64155229946101,1200.0,0.117009357823392,29834.0,2.9090476510859,51600.0,20.0256141576435,0.287648004649172,1.14487522800481,257670.0,276911,-1.88383786961344,267670.0,3.98012574222843,72.999,4.36869182763411,GAB,9485824000.0,1057252,7.33,0.36,0.051,0.0,0.194,0.707,3.422,0.001,4.375,0.01,0.0,0.0,0.01,1.44,0.02
90,Gabon_1995,35.639,10.744,5.078,62.764,59.815,61.2535365853659,2.61888557044428,2581.0,0.2451622953498,31398.0,2.98241214621969,51600.0,20.0256141576435,0.28021261963654,1.14487522800481,257670.0,271468,-1.9851886213119,267670.0,4.08573757131214,74.214,4.26954055570968,GAB,10240901120.0,1084951,7.92,0.35,0.063,0.0,0.257,0.862,3.425,0.0,4.606,0.01,0.0,0.01,0.01,1.46,0.02
91,Gabon_1996,35.248,10.742,4.987,62.577,59.683,61.0947073170732,2.59759248062201,4000.0,0.370206862339504,32000.0,2.96165489871603,51600.0,20.0256141576435,0.300793075650847,1.26130321729344,257670.0,266251,-1.94047958223162,267670.0,4.19325881942019,75.358,4.12736500830405,GAB,11022736384.0,1112944,8.31,0.31,0.075,0.0,0.242,1.015,3.422,0.0,4.754,0.01,0.0,0.01,0.01,1.44,0.02
92,Gabon_1998,34.523,10.825,4.814,62.005,59.263,60.6005609756098,2.55691523329153,9500.0,0.835229450717946,37253.0,3.27524239237849,51600.0,20.0256141576435,0.285736391035087,1.26130321729344,257670.0,256634,-1.80526697496997,267670.0,4.41421973842512,77.437,3.86457505776564,GAB,13062146048.0,1170061,8.53,0.33,0.079,0.0,0.231,1.221,3.425,8.88e-16,4.956,0.01,0.0,0.01,0.01,1.48,0.02
93,Gabon_1999,34.212,10.906,4.735,61.642,58.999,60.2882682926829,2.52737376698213,9694.0,0.831015194702214,38698.0,3.31737425258781,51600.0,20.0256141576435,0.278605259210047,1.26130321729344,257670.0,252214,-1.73730118635628,267670.0,4.52720534016378,78.379,3.736516835686,GAB,12170608640.0,1199058,7.84,0.34,0.073,0.0,0.231,1.06,3.425,0.0,4.788,0.01,0.0,0.0,0.01,1.53,0.02
94,Gabon_2000,33.947,11.0,4.664,61.265,58.733,59.9681219512195,2.48856835996555,8891.0,0.743444999201451,37978.0,3.17563313234425,51600.0,20.0256141576435,0.271757535418369,1.26130321729344,257670.0,248034,-1.67120999466516,267670.0,4.64128148406877,79.26,3.60624107197087,GAB,12538006528.0,1228359,7.29,0.34,0.085,0.0,0.234,1.041,3.309,0.0,4.669,0.01,0.0,0.0,0.01,1.23,0.02
95,Gabon_2001,33.73,11.083,4.6,60.926,58.509,59.6880243902439,2.44560280846393,120000.0,9.79170593548734,38974.0,3.18018289274737,51600.0,20.0256141576435,0.265192035752782,1.26130321729344,257670.0,244100,-1.59878561433575,267670.0,4.75618814763069,80.082,3.47744481155851,GAB,13408100352.0,1258008,7.22,0.33,0.097,0.0,0.245,1.257,3.173,0.0,4.772,0.01,0.0,0.01,0.01,1.17,0.02
96,Gabon_2002,33.562,11.134,4.544,60.68,58.369,59.4963170731707,2.40028356523084,150000.0,11.9493443394761,37233.0,2.96606625194476,51600.0,20.0256141576435,0.258902460688649,1.26130321729344,257670.0,240390,-1.53153729408254,267670.0,4.87173128420072,80.85,3.3546597288892,GAB,13745928192.0,1288310,6.83,0.38,0.103,0.0,0.256,1.183,3.001,0.001,4.544,0.01,0.0,0.01,0.01,1.05,0.02
97,Gabon_2004,33.323,11.079,4.449,60.585,58.436,59.4842926829268,2.34538868841925,300000.0,22.7994710522716,38415.0,2.91947226824338,51600.0,20.0256141576435,0.246994269732942,1.26130321729344,257670.0,233821,-1.32848424150502,267670.0,5.10660922885862,82.23,3.1573679184179,GAB,15597621248.0,1353788,7.36,0.52,0.103,0.0,0.267,1.212,3.075,0.001,4.658,0.01,0.0,0.01,0.01,0.99,0.02
98,Gabon_2005,33.232,10.961,4.408,60.761,58.658,59.6838536585366,2.35126465022142,489367.0,36.3267699730908,38654.0,2.8693699545328,51600.0,20.0256141576435,0.241254523522316,1.26130321729344,257670.0,231072,-1.18265150948714,267670.0,5.2281018356813,82.847,3.0988097661437,GAB,16662218752.0,1390550,7.11,0.48,0.103,0.0,0.278,1.4,3.078,0.0,4.859,0.01,0.0,0.01,0.01,0.93,0.02
99,Gabon_2006,33.15,10.788,4.37,61.074,58.995,60.0091463414634,2.37230509070657,736690.0,53.4040370723433,39128.0,2.83646196170254,51600.0,20.0256141576435,0.235598583508824,1.26130321729344,257670.0,228702,-1.03095041973817,267670.0,5.35361120813444,83.421,3.06268467607516,GAB,17083860992.0,1430144,6.43,0.54,0.102,0.0,0.289,1.444,2.308,0.0,4.143,0.01,0.0,0.01,0.01,0.69,0.01
100,Gabon_2007,33.076,10.573,4.335,61.492,59.421,60.431243902439,2.3953541284639,897987.0,63.5559877614026,36476.0,2.58162780706727,51600.0,20.0256141576435,0.230022216607321,1.26130321729344,257670.0,226743,-0.860262855597027,267670.0,5.48339736872744,83.952,3.02993703166578,GAB,19294894080.0,1472565,6.18,0.54,0.089,0.0,0.311,1.576,2.114,0.0,4.09,0.01,0.0,0.01,0.01,0.61,0.01
101,Gabon_2008,33.005,10.336,4.304,61.965,59.893,60.9037317073171,2.41112685607566,1169000.0,80.7661801811263,26497.0,1.83067705411403,51600.0,20.0256141576435,0.22454241709894,1.26130321729344,257670.0,225170,-0.696154504385046,267670.0,5.61721581868281,84.443,2.99426699624382,GAB,19821185024.0,1518538,6.45,0.61,0.088,0.0,0.348,1.612,2.114,0.001,4.163,0.01,0.0,0.01,0.01,0.58,0.01
102,Gabon_2009,32.926,10.096,4.275,62.448,60.374,61.3857073170732,2.42006383773724,1300000.0,87.6694296024596,33165.0,2.23658202520429,51600.0,20.0256141576435,0.219173574006149,1.26130321729344,257670.0,223969,-0.534802305084674,267670.0,5.75481429735708,84.896,2.95504297150828,GAB,21001807872.0,1568925,6.21,0.55,0.096,0.0,0.462,1.559,2.116,0.0,4.233,0.01,0.0,0.01,0.01,0.58,0.01
103,Gabon_2010,32.826,9.865,4.246,62.915,60.841,61.8527073170732,2.41930681594604,1450000.0,95.4477982825979,36460.0,2.40001843129898,51600.0,20.0256141576435,0.213934720288581,1.26130321729344,257670.0,223118,-0.380686992796673,267670.0,5.89573873559204,85.313,2.90934762794608,GAB,23885381632.0,1624146,6.45,0.59,0.086,0.0,0.619,1.964,2.114,8.88e-16,4.783,0.01,0.0,0.01,0.02,0.58,0.01
104,Gabon_2011,32.686,9.648,4.214,63.35,61.28,62.289756097561,2.41068298769995,1610000.0,103.455676632254,30381.0,1.95222789550591,51600.0,20.0256141576435,0.208839098791818,1.26130321729344,257670.0,222586,-0.238723571092457,267670.0,6.03959327822408,85.697,2.85978997859061,GAB,27165933568.0,1684629,6.35,0.6,0.086,0.0,0.696,2.198,1.949,0.001,4.93,0.01,0.0,0.01,0.02,0.55,0.01
105,Gabon_2012,32.487,9.446,4.178,63.75,61.687,62.6933414634146,2.40068210268434,2370227.0,148.693628868644,22499.0,1.41145044584996,51600.0,20.0256141576435,0.203885237077754,1.26130321729344,257670.0,222416,-0.0764041547093882,267670.0,6.18633911592347,86.047,2.80820181889185,GAB,29020540928.0,1749677,6.07,0.55,0.076,0.0,0.714,2.312,1.931,0.001,5.034,0.01,0.0,0.01,0.02,0.53,0.01
106,Gabon_2013,32.221,9.254,4.136,64.127,62.071,63.0739268292683,2.38887752026576,2930000.0,179.471410755544,22611.0,1.38499251487836,51600.0,20.0256141576435,0.199072383943863,1.26130321729344,257670.0,222569,0.0687663656209664,267670.0,6.33590251096364,86.367,2.76007671672902,GAB,31179700224.0,1817070,5.93,0.65,0.066,0.0,0.703,2.587,1.913,0.0,5.269,0.0,0.0,0.01,0.02,0.52,0.01
107,New Zealand_1992,17.4,8.0,2.16,78.9,73.3,76.0317073170732,0.982479056516435,72300.0,2.09808169169807,1493000.0,43.3255320291178,161190.0,61.216816679959,0.674086578352551,8.94762827085944,263310.0,526607,3.58530206859719,267710.0,13.2737077968934,84.933,5.07010550765676,NZL,73699155968.0,3503194,32.15,14.61,0.477,4.922,8.443,13.303,0.54,0.59,28.275,0.09,0.06,0.21,0.14,0.23,0.13
108,New Zealand_1993,17.28,7.85,2.12,79.3,73.1,76.1243902439025,1.04173538422176,100200.0,2.86030330062444,1534000.0,43.7894736842105,159600.0,60.612965705822,0.587535747656936,7.88044510273062,263310.0,528554,0.36904362646726,267710.0,13.412707455091,85.034,1.16059892354926,NZL,77452075008.0,3564473,32.12,14.51,0.489,4.889,8.182,13.173,0.518,0.612,27.863,0.09,0.06,0.2,0.14,0.22,0.12
109,Albania_1992,24.687,5.808,2.917,74.967,69.015,71.9184146341463,-0.602809679480026,0.0,0.0,41500.0,1.1995041278839,11270.0,41.1313868613139,0.176932095420887,21.0948905109489,27400.0,2067878,-1.03156934757058,28750.0,119.225912408759,36.7,0.141060581773093,ALB,8745680896.0,3245887,3.42,1.11,0.081,0.8,0.198,1.416,0.0,4.44e-16,2.495,0.02,0.01,0.01,0.02,0.0,0.01
110,Albania_1995,23.049,6.034,2.772,75.089,69.14,72.0419512195122,-0.613880506929603,0.0,0.0,41500.0,1.22622635192933,11260.0,41.0948905109489,0.179888861730624,21.0583941605839,27400.0,1977318,-1.51014621526351,28750.0,117.063357664234,38.354,0.843725669639771,ALB,11600734208.0,3112923,4.09,1.34,0.081,0.161,0.051,1.773,0.0,0.0,2.066,0.01,0.0,0.0,0.02,0.0,0.01
111,Albania_1996,22.49,6.047,2.723,75.28,69.337,72.2360243902439,-0.617703658436963,0.0,0.0,42150.0,1.25526451684377,11270.0,41.1313868613139,0.181003480787908,21.0583941605839,27400.0,1947385,-1.52539340708669,28750.0,116.342481751825,38.911,0.824171260000091,ALB,12727380992.0,3098699,3.92,1.19,0.081,0.114,0.044,1.755,0.0,0.0,1.993,0.01,0.0,0.0,0.02,0.0,0.01
112,Albania_1998,21.249,5.962,2.611,75.96,69.982,72.8980975609756,-0.625430096900055,3300.0,0.0990599213464225,86800.0,2.60557611299075,11350.0,41.4233576642336,0.183592252406948,21.0948905109489,27400.0,1887867,-1.55824565877709,28750.0,114.900766423358,40.035,0.788237294994372,ALB,12466707456.0,3110699,3.57,1.16,0.033,0.055,0.033,1.623,0.0,2.22e-16,1.744,0.01,0.0,0.0,0.02,0.0,0.01
