,Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country_Year
104,Arab World,1982,40.9227559963258,10.8478084219608,6.22400454116628,60.9816344602822,57.3657948646979,59.1291505570511,3.12834239141901,170835489.0,0.0,0.0,2847188.0,1.63581138525731,4276496.0,31.3894511527496,0.291974462051032,3.66908639326024,13623991.0,93235201,2.07795719538397,13781751.0,12.5393131131693,45.4239856413324,4.4193060084543,Arab World_1982
105,Arab World,1983,40.4757242779883,10.4494561112224,6.14093853041528,61.7507854229816,57.9363665466903,59.7955841653011,3.06297071564563,176068130.0,2330.0,0.0013655230684463,3630129.0,1.99369496327398,4280031.0,31.4153980283751,0.284543829709556,3.6851976781253,13623991.0,95089340,1.98866842149027,13781751.0,12.9233886017687,45.9928717477945,4.35372353257246,Arab World_1983
106,Arab World,1984,39.95149321387,10.0469954867177,6.04645518521213,62.5083962342581,58.5586924154286,60.4824444104693,2.99766914091721,181346070.0,3564.0,0.0020325152598183,4043409.0,2.15598370339301,4286600.0,31.4636144430806,0.275473298097941,3.67469414799232,13623991.0,96850645,1.85226335570317,13781751.0,13.3107890338448,46.5934691356035,4.34266182539898,Arab World_1984
107,Arab World,1985,39.3501970859943,9.65002494002595,5.9407710114888,63.2341531012513,59.2206764928448,61.1740084204557,2.9148097888198,186631963.0,4936.0,0.0027405891660401,4442616.0,2.30138067424067,4342581.0,31.874514597081,0.270184694997823,3.70912605564698,13623991.0,98478676,1.68097073592024,13781751.0,13.6987732155724,47.233755998521,4.32906515352754,Arab World_1985
110,Arab World,1988,37.1059092427056,8.59223734730815,5.54770441657289,65.0769923450507,61.2206847351575,63.0952038121797,2.76572597278646,202985205.0,33793.0,0.0173610847101744,6009086.0,2.86693480257989,4564900.0,33.5063345241493,0.253777116415948,3.78905124056526,13623991.0,103517179,1.68761842001564,13781751.0,14.8991000507854,49.0025997089591,3.91226743083483,Arab World_1988
113,Arab World,1991,34.6139485920278,7.83151421292953,5.10195937609856,66.4644011790968,62.8913023901756,64.628993874698,3.54184706222603,221488293.0,88618.0,0.0388256339718067,7657211.0,3.38567813602618,4772282.0,35.0285169742112,0.236771882114781,3.84925386401092,13623991.0,109823289,2.40857531903227,13781751.0,16.2572254341624,50.4157582290997,4.68116157358827,Arab World_1991
116,Arab World,1994,32.4998790038192,7.37620647073507,4.68495944856742,67.4197040293199,63.9402608241768,65.6337067037877,2.58181445076022,237418436.0,199350.0,0.0812980040550881,9996852.0,4.07687040097375,5344380.0,39.2276547633439,0.238376601891186,4.15442999862522,13624011.0,115901156,1.82026640941098,13781771.0,17.4264712499131,51.1827474438843,3.31885672133242,Arab World_1994
117,Arab World,1995,31.7838378179473,7.22794412106234,4.54539437412432,67.7496333312202,64.280487831485,65.9689843146434,2.46531739430715,243271554.0,263401.0,0.105012026801567,10836857.0,4.3204100125996,5363970.0,39.3714450171833,0.231913674543305,4.14143822990161,13624011.0,118148085,1.93865969723375,13781771.0,17.8560890768512,51.4336633953882,2.96763472651791,Arab World_1995
119,Arab World,1997,30.4091955894318,6.92513353398701,4.26557200843191,68.4337429321018,64.967482976328,66.6533128508361,2.16686474301039,255932514.0,921229.0,0.355462105251347,12947085.0,4.94378153136391,5387130.0,39.5414390079397,0.225450057510083,4.23516980425221,13624011.0,122617223,1.80341841071585,13781771.0,18.7854013036249,52.0900173056128,2.503444428069,Arab World_1997
120,Arab World,1998,29.8407065259742,6.81176930394178,4.14373906582771,68.7416799121967,65.2497579602019,66.9477297497372,2.08169251992733,261260242.0,1616551.0,0.611174873183797,14241082.0,5.32673754786326,5388960.0,39.5548711756031,0.220224859165521,4.22313223323146,13624011.0,124621053,1.63421577407605,13781771.0,19.1764555974008,52.300031063188,2.49326088182937,Arab World_1998
121,Arab World,1999,29.2936984039338,6.71110437031542,4.02569766878301,69.0178632201733,65.4989412150696,67.2097611211026,2.01994607353997,266537558.0,2523542.0,0.935105894542652,15966721.0,5.85188382439469,5393850.0,39.5907636891955,0.215508089858015,4.21615925001822,13624011.0,126475195,1.48782405168733,13781771.0,19.5638096592846,52.54882851915,2.50526516225152,Arab World_1999
122,Arab World,2000,28.783470321674,6.62361848694842,3.91441258146427,69.2777513504387,65.7349267307956,67.4571427238553,2.01675892896114,271912978.0,4105508.0,1.490951415154,18060810.0,6.48592543862416,5395415.0,39.6022507615415,0.210012042897048,4.19149690939034,13624011.0,128303986,1.44596812046819,13781771.0,19.9583645374332,52.8143208336382,2.5321784696721,Arab World_2000
123,Arab World,2001,28.3648086966574,6.54922937034733,3.81689069853563,69.4990043965522,65.9403315155263,67.67006183473,2.07729878932075,277561423.0,9035241.0,3.17849592905688,19847314.0,6.98206132539393,5395522.0,39.6030361396508,0.202009340469479,4.11552809227767,13624011.0,130180175,1.46229985403572,13781771.0,20.3729594023375,53.0986071976688,2.62675473691787,Arab World_2001
125,Arab World,2003,27.6681962718932,6.43735396394768,3.64864811044107,69.895331989172,66.3118816672684,68.0533823946522,2.18272657786025,289680968.0,25275663.0,8.52664458467019,24432434.0,8.24218462860546,5410531.0,39.7132019344377,0.194999003179249,4.14617251850428,13624011.0,134097182,1.49944243012301,13781771.0,21.2625318637808,53.7086672821633,2.77907173334945,Arab World_2003
126,Arab World,2004,27.4229971785936,6.39633017378539,3.58350428113998,70.0757122304809,66.4815982855686,68.2280907596357,2.21449722578943,296095945.0,35121269.0,11.5963824820255,26632510.0,8.79355391219973,5433922.0,39.8854184259919,0.197111784154964,4.28396388651621,13623831.0,136116089,1.50555512792208,13781781.0,21.7336771866885,54.0297348332143,2.82553221837654,Arab World_2004
127,Arab World,2005,27.1980178543013,6.34221867512541,3.52323845319571,70.2650728090962,66.6585036388535,68.4106276915128,2.27248333306287,302824676.0,52132873.0,16.8376943659025,28491074.0,9.20194818667122,5449206.0,39.9976335566946,0.190553823955879,4.23555183233837,13623821.0,138200692,1.53148905123186,13781791.0,22.2275876936434,54.3628035153549,2.90294548083602,Arab World_2005
128,Arab World,2006,27.029158072859,6.28728768249334,3.4730998098029,70.4602498009284,66.8360541166623,68.5959457813999,2.31147180357256,309824383.0,84854521.0,26.7900399565812,29926698.0,9.44837618243745,5462761.0,40.0970989731156,0.188703030516485,4.29136268645728,13623831.0,140306065,1.52341711863497,13781801.0,22.7413554234488,54.7143249424852,2.97303824210692,Arab World_2006
129,Arab World,2007,26.8815474374243,6.22381265395173,3.42934976072154,70.672695091092,67.0233318703281,68.7941758865628,2.35662665710852,317125787.0,125958922.0,38.8456720406888,31302896.0,9.65379833863449,5465371.5,40.1160835770045,0.182386145722044,4.24543546333423,13623891.0,142465036,1.53875814277879,13781801.0,23.2771817537295,55.0761744474788,3.03355593700499,Arab World_2007
130,Arab World,2008,26.756281605676,6.16383426418351,3.39145427069755,70.8799148893233,67.2183321554595,68.99364675255,2.38634362458832,324693498.0,174488139.0,52.5371804026995,33558368.0,10.1041941517651,5471562.0,40.1614631804333,0.179452623347573,4.27682623587309,13623911.0,144708011,1.57440384179597,13781811.0,23.8326203099829,55.4324271249343,3.04861622861108,Arab World_2008
132,Arab World,2010,26.4563786842696,6.06506257110155,3.32536474935539,71.292847554267,67.588969023934,69.381597040577,2.32357629825147,340149038.0,265270824.0,76.1563666129976,34636504.0,9.94376334736516,5452871.6,40.0316208063908,0.16541281530833,4.13063007936549,13621411.0,149243200,1.53270620203156,13779281.0,24.9716448611675,56.1241741124107,2.95048301686877,Arab World_2010
133,Arab World,2011,26.3134524389516,6.01869345586474,3.29740870303016,71.4939110488719,67.7708384378896,69.5716899533689,2.23078625905153,347737036.0,312247800.0,87.6288181116766,35030763.0,9.83098795008404,5459340.6,40.0791416389548,0.163347743034193,4.17006004007958,13621401.0,151428153,1.46402181137901,13779281.0,25.5287276250072,56.4532571045553,2.83021465273367,Arab World_2011
134,Arab World,2012,26.1073904237161,5.98221652675899,3.26621518506681,71.6971831784353,67.9493877061681,69.7614648859679,2.12804827611173,355137048.0,351663776.0,98.7906683919836,34952262.0,9.81891670523303,5183608.6,38.0548858373672,0.154661025396596,4.0323209044356,13621401.0,153565208,1.41126663547166,13152828.5,26.0719912731444,56.7588878375398,2.68095713223533,Arab World_2012
136,Latin America & Caribbean (all income levels),1980,32.3816055891372,8.40243073788439,4.30728218118077,66.9955030630127,61.4838501369779,64.1700147964205,2.28420058875358,355290496.0,0.0,0.0,12714741.0,3.76609146077362,6466349.0,32.2179479859189,0.336044322817151,5.94853418241429,20071174.4,129454529,0.337512888501365,20452622.4,17.7015300111188,63.5630022337871,3.43451902613729,Latin America & Caribbean (all income levels)_1980
137,Latin America & Caribbean (all income levels),1981,31.9194981426114,8.22685433125497,4.19609407096265,67.4917658695639,61.8001095995445,64.5739110697903,2.24106698311456,363252794.0,0.0,0.0,13916420.0,4.01461303891326,6495592.0,32.3637934821125,0.329564424763488,5.96459429715735,20071084.4,129796220,0.26394673298762,20452532.4,18.0983143093155,64.2676021702904,3.3743856360059,Latin America & Caribbean (all income levels)_1981
138,Latin America & Caribbean (all income levels),1982,31.4344257370019,8.05829166312909,4.08654440127148,67.9781792862806,62.1107325602558,64.9701574104771,2.19479357948174,371225443.0,0.0,0.0,15440196.0,4.16170640820771,6523485.0,32.502768234775,0.324043116762454,5.99338274303567,20071084.4,130094263,0.229623790276776,20452532.4,18.4955349497708,64.9547139591492,3.28736391984623,Latin America & Caribbean (all income levels)_1982
139,Latin America & Caribbean (all income levels),1983,30.9284459134778,7.89339707132466,3.97797261933875,68.4496609538753,62.4232886888052,65.3613797975084,2.15390840007699,379221299.0,0.0,0.0,16708946.0,4.40710996767425,6565637.0,32.7127873712691,0.32388214581324,6.11942312299134,20071084.4,130404688,0.238615441481855,20452532.4,18.8939118306931,65.6117233452845,3.18701204635079,Latin America & Caribbean (all income levels)_1983
142,Latin America & Caribbean (all income levels),1986,29.3159784161274,7.42577172527042,3.6640897447083,69.7516711482491,63.4160686143545,66.5040042866173,2.04466960213364,403372351.0,0.0,0.0,20425619.0,5.064320550088,6661855.0,33.1921862438063,0.308331112740266,6.19651616956026,20071084.4,131061195,0.116611949075292,20452532.4,20.0971877234496,67.5073919881447,2.99850874525222,Latin America & Caribbean (all income levels)_1986
143,Latin America & Caribbean (all income levels),1987,28.7597719167604,7.27768422435083,3.56437567485124,70.1499568328057,63.7631516987283,66.8761592173997,2.01220534324624,411489031.0,0.0,0.0,21464672.0,5.21707634851575,6712159.0,33.4428221007574,0.3063219369883,6.27997177157858,20071084.4,131177394,0.0886601102637599,20452532.4,20.501584408663,68.1198691503799,2.93707690583096,Latin America & Caribbean (all income levels)_1987
146,Latin America & Caribbean (all income levels),1990,27.1211279268711,6.88297945565048,3.29052313145083,71.2872120376368,64.793406051908,67.9586416783889,1.91548215475181,435978489.0,30971.0,0.007224163765315,25542263.0,5.85967817929015,6798407.0,33.8725462060037,0.294045099074055,6.38692946761006,20071084.4,131240315,-0.0144462170090947,20452532.4,21.7217206759392,69.8956140274774,2.76906789063074,Latin America & Caribbean (all income levels)_1990
147,Latin America & Caribbean (all income levels),1991,26.6059713843201,6.7600549987912,3.20932321709024,71.6539658546399,65.1299197117055,68.3099649287034,1.88368972488458,444190971.0,125486.0,0.0282559387380733,27617509.0,6.21869086911837,6857096.0,34.1649596882039,0.292178104317076,6.46589590560339,20071084.4,131202239,-0.029012426555056,20452532.4,22.13089049638,70.4606531060391,2.70689656383287,Latin America & Caribbean (all income levels)_1991
148,Latin America & Caribbean (all income levels),1992,26.1290756906934,6.65204011449159,3.13377802763598,72.0151801414434,65.467622633608,68.659437725994,1.85030325616411,452409851.0,297650.0,0.0658701517642986,29869379.0,6.60346511423631,6903785.0,34.397584082391,0.291280723778739,6.56529028200121,20071084.4,131226560,0.0185370312163684,20452532.4,22.5403790838526,70.9918365583448,2.61784513570443,Latin America & Caribbean (all income levels)_1992
149,Latin America & Caribbean (all income levels),1993,25.6792211151549,6.55360099831543,3.06468266622574,72.3696670236907,65.810055080796,69.0087908733311,1.81702851558818,460630267.0,647522.0,0.140701646077493,32949132.0,7.15414030874614,6922434.0,34.4905013075874,0.286017478931572,6.56379057237688,20071084.4,131269272,0.0325482890049216,20452532.4,22.9499441993279,71.5002128735384,2.54603629869732,Latin America & Caribbean (all income levels)_1993
150,Latin America & Caribbean (all income levels),1994,25.2607239310076,6.46261828228914,3.00044120222288,72.7155586617577,66.1587781441468,69.3560739131092,1.78494718845734,468852274.0,1135572.0,0.242456802162958,35934812.0,7.66546147816998,6956494.0,34.6602026690646,0.282264349009924,6.59328652246336,20071084.4,131284957,0.011948721708464,20452532.4,23.3595885830663,71.9966669161915,2.49173269005834,Latin America & Caribbean (all income levels)_1994
151,Latin America & Caribbean (all income levels),1995,24.8672891862797,6.37348701572585,2.9413587358715,73.0534106691777,66.5123863147249,69.7026890707512,1.75101848818161,477061964.0,2255194.0,0.473349179168844,40046323.0,8.39543512138328,6962751.0,34.6913776960395,0.279265489983996,6.63747065850506,20071084.4,131234847,-0.0381688817554249,20452532.4,23.768619297919,72.4891183429013,2.44714252986584,Latin America & Caribbean (all income levels)_1995
152,Latin America & Caribbean (all income levels),1996,24.4956483673273,6.29972596486164,2.88621266050636,73.3827722710568,66.8666730554178,70.0454437834034,1.71512520750869,485244174.0,3928099.0,0.809974650762445,43614537.0,8.98927904713809,7041127.0,35.0818801595492,0.286040645923571,6.91511623596601,20071084.4,131138085,-0.0737319410293509,20452532.4,24.1762808789743,72.9730038355813,2.39430341332769,Latin America & Caribbean (all income levels)_1996
153,Latin America & Caribbean (all income levels),1997,24.120241655852,6.2290456201478,2.83335491443321,73.7037233802911,67.2165277306536,70.3816588875917,1.68337106093726,493412634.0,6646840.0,1.34771570729907,48324634.0,9.79618343235666,7078681.0,35.2689901104863,0.28133477305505,6.91585861714217,20071084.4,131071547,-0.0507388833686235,20452532.4,24.5832573949019,73.4339849450545,2.32596081348416,Latin America & Caribbean (all income levels)_1997
154,Latin America & Caribbean (all income levels),1998,23.7546122494344,6.15813683309194,2.78466125945742,74.0173313310469,67.5567402359663,70.7098317506042,1.64387460739401,501523719.0,12754452.0,2.54357452516637,53791005.0,10.7273468120071,7094077.0,35.3456995104071,0.278251666079536,6.95252925779022,20071084.4,130868230,-0.155119096900563,20452532.4,24.987375320887,73.9042458273212,2.2950576287806,Latin America & Caribbean (all income levels)_1998
155,Latin America & Caribbean (all income levels),1999,23.3802047781021,6.10459292996187,2.73754367893912,74.3230788141659,67.8825191206593,71.0252433102223,1.63331517327498,509715182.0,21248433.0,4.17079437280384,59433953.0,11.6661212959039,7113737.0,35.4940197799908,0.275225499794398,6.99677658078466,20042604.4,130605817,-0.200516962749475,20425342.4,25.4315842306402,74.3751801926988,2.28123860832234,Latin America & Caribbean (all income levels)_1999
156,Latin America & Caribbean (all income levels),2000,22.9997382004623,6.05891959040773,2.69151498155258,74.6213433720952,68.1925226264146,71.3295100021056,1.54536656512616,517592150.0,40120477.0,7.75506603281933,66845463.0,12.9208578342521,7129110.0,35.5707234262006,0.271841291471167,7.01766763436435,20042604.4,130300943,-0.233430644210898,20425342.4,25.8245954303224,74.8241314637452,2.15862520711943,Latin America & Caribbean (all income levels)_2000
157,Latin America & Caribbean (all income levels),2001,22.609042467162,6.01539783639738,2.64563098918404,74.9158715221133,68.4948413948027,71.6280490115806,1.48913154884593,525299778.0,63763645.0,12.1439013778687,76252684.0,14.5224614165923,7131936.0,35.5848237647285,0.268418238518486,7.03262117808977,20042604.4,129904360,-0.304359270830446,20425342.4,26.2091576282372,75.2690968575456,2.0929329629745,Latin America & Caribbean (all income levels)_2001
158,Latin America & Caribbean (all income levels),2002,22.1815045602945,5.98328562553223,2.59719745038138,75.1967831452152,68.7732204193518,71.9076152539544,1.43551783492282,532840550.0,84724348.0,15.907312382011,85253214.0,16.0066089463259,7122676.0,35.538620956955,0.267241876270014,7.10241436114988,20042604.4,129877049,-0.0210239286810747,20425342.4,26.5853947603736,75.6242606974332,1.91434397638727,Latin America & Caribbean (all income levels)_2002
159,Latin America & Caribbean (all income levels),2003,21.7415781173509,5.9554743913614,2.54871211550628,75.4682632810152,69.0442798535216,72.1793485857313,1.38451418534117,540217803.0,101573193.0,18.8102007387927,88405646.0,16.3717207127932,7101908.0,35.2586010107464,0.269972917360993,7.23814539540635,20142874.4,129887314,0.007903628915983,20424452.4,26.8193005760886,75.955269542731,1.8284107495568,Latin America & Caribbean (all income levels)_2003
161,Latin America & Caribbean (all income levels),2005,20.8441341167767,5.9134910010546,2.45184309176285,75.9719635339448,69.5683676995441,72.6929632063411,1.29518564048763,554534410.0,174797178.0,31.5352681899022,95247146.0,17.1835971713043,7212172.0,35.8059893869448,0.279477755290604,7.69151105515828,20142894.4,129758259,-0.0748809276428233,20424452.4,27.5300261714126,76.599342480051,1.72130531257417,Latin America & Caribbean (all income levels)_2005
162,Latin America & Caribbean (all income levels),2006,20.4023777788711,5.90064009921181,2.4050336731158,76.2119875764173,69.8265477571616,72.9421988150561,1.25661615840936,561502779.0,240755475.0,42.8960681588359,98801485.0,17.6037335589324,7250037.1,35.9939231646371,0.280962826824667,7.82949611942812,20142924.4,129619818,-0.106691474644407,20424452.4,27.875931411429,76.914404358485,1.67308788797833,Latin America & Caribbean (all income levels)_2006
163,Latin America & Caribbean (all income levels),2007,19.9648562301224,5.8889833032659,2.36066560842867,76.4479999676191,70.0844501692732,73.1892789715456,1.21703351355987,568336456.0,306543468.0,53.970635985621,99602259.0,17.5328493145647,7256720.1,36.0271198312096,0.277993424503302,7.84099318541372,20142914.4,129432116,-0.144809646315039,20424452.4,28.2152048464248,77.2250075474614,1.6257470923896,Latin America & Caribbean (all income levels)_2007
164,Latin America & Caribbean (all income levels),2008,19.5634917653983,5.88276687566478,2.32045623037325,76.6808206391246,70.3396166682795,73.4334340855874,1.18078594627404,575047293.0,382504293.0,66.5570558211781,102262759.0,17.7907540462809,7297563.9,36.2298772658183,0.278774847843619,7.95584705133333,20142924.4,129202370,-0.177503085864714,20424452.4,28.5483518470635,77.5307408073427,1.58133349059571,Latin America & Caribbean (all income levels)_2008
165,Latin America & Caribbean (all income levels),2009,19.1985529534707,5.87793932725148,2.28504868981654,76.913724035245,70.5943238629059,73.6772798516061,1.1553950572201,581691361.0,460635973.0,79.2349440455767,106614313.0,18.3355799027775,7330936.0,36.3955581839535,0.278489646070081,8.03952182044714,20142924.4,128942848,-0.200864736459565,20424452.4,28.8781980932223,77.8319973577524,1.54842327805278,Latin America & Caribbean (all income levels)_2009
